item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score
1120,es,spanish,adjective,s______,español,El cantante español es actulmente un de los más reconocidos mundialmente,2.841594362
1121,es,survive,verb,s______,sobrevivir,Los niños tuvieron que pedir y robar para poder sobrevivir.,1.664812127
1122,es,complementary,adjective,c____________,adicional,Hay un servicio adicional de belleza que ofrecemos aquí en la peluquería.,-1.193332773
1123,es,welcome,verb,w______,dar la bienvenida,Estaban en la puerta esperando a dar la bienvenida a sus invitados.,3.099046221
1124,es,value,verb,v____,valorar,La directora quiere valorar las opiniones de los empleados.,1.928899071
1125,es,chief,noun,c____,jefe,El jefe de la tribu es viejo y muy sabio.,0.615779942
1126,es,enormous,adjective,e_______,muy grande,El elefante es un animal muy grande.,0.686991672
1127,es,sneakers,noun,s_______,zapatillas de deporte,Me gusta vestir jeans o vaqueros y unas zapatillas de deporte.,-0.906376189
1128,es,sand,noun,s___,arena,"La arena de muchas playas de las Islas Canarias es negra, no blanca.",2.901136764
1129,es,kid,verb,k__,bromear,No hay que bromear cuando alguien está enfadado.,0.177932663
1130,es,castle,noun,c_____,castillo,El castillo de Edimburgo esta localizado en la parte mas alta de la ciudad,2.886893836
1131,es,ought,verb,o____,debería,"Debería haberte pedido perdón antes, es un poco tarde ahora.",0.381246389
1132,es,rainforest,noun,r_________,selva tropical,Mi hija ha hecho una excursión a la selva tropical de las Amazonas.,0.085019313
1133,es,absolute,adjective,a_______,completo,Esto es un desastre completo.,-1.078891884
1134,es,female,adjective,f_____,de mujer,El príncipe oyó una voz de mujer llamándole.,1.600271841
1135,es,boast,verb,b____,presumir,Al actor le gusta presumir delante de las cámaras.,-1.657399796
1136,es,beef,noun,b___,carne de res,La carne de res en Argentina es muy buena,0.750523599
1137,es,horizon,noun,h______,hoorizonte,Un barco apareció en el horizonte cuando estabamos viendo al atardecer desde la playa,3.577335792
1138,es,provocation,noun,p__________,incitación,Cualquier incitación a la violencia será condenada de inmediato.,-1.904470486
1139,es,toaster,noun,t______,tostadora,Me he comprado una  tostadora nueva.,1.498433159
1140,es,lung,noun,l___,pulmón,Tiene una mancha en un pulmón y se tiene que hacer más pruebas.,0.850041241
1141,es,predator,noun,p_______,depredador,El tigre es un depredador perfectamente preparado para la caza.,0.950159704
1142,es,grapefruit,noun,g_________,pomelo o toronja,A María le gusta mucho el pomelo o toronja y lo toma para desayunar.,-1.007668928
1143,es,imitation,noun,i________,reproducción,Vendieron una reproducción del cuadro por mucho dinero.,-0.885014889
1144,es,verb,noun,v___,verbo,Correr es un verbo el cual expresamos una acción.,1.698938624
1145,es,comprehensive,adjective,c____________,completo,Un experto nos hizo un análisis completo.,-3.004844784
1146,es,especially,adverb,e_________,sobre todo,Me encanta andar sobre todo por la mañana.,-0.167004767
1147,es,constructive,adjective,c___________,positiva,"La crítica positiva, la que me ayuda a mejorar, nunca molesta.",-0.370845773
1148,es,nickname,noun,n_______,apodo,"Mi apodo en clase es 'la preguntas', por razones obvias.",1.292953559
1149,es,preservation,noun,p___________,conservación,La conservación ambiental es de primordial importancia para nuestro planeta.,0.108011281
1150,es,free,verb,f___,liberar,Van a liberar a los rehénes mañana.,2.168276409
1151,es,minimum,noun,m______,mínimo,Deber pagar el mínimo estipulado por el gobiero para evitar sanciones,0.419603073
1152,es,firmly,adverb,f_____,categóricamente,Fernando negó categóricamente que había estado ahí.,-1.67434961
1153,es,potentially,adverb,p__________,posiblemente (no: possibly),Es una situación posiblemente peligrosa para nuestro país.,-2.893886177
1154,es,awaken,verb,a_____,despertar,Hay que despertar el interés por la lectura en los niños.,-1.120697717
1155,es,margin,noun,m_____,borde,Había hecho unos cuantos apuntes en el borde de las páginas.,-1.436354465
1156,es,agency,noun,a_____,agencia,Clara fue a una agencia de empleo de profesores para buscar trabajo.,1.992009522
1157,es,care,noun,c___,cuidado,Las personas mayores a veces necesitan un cuidado especial.,2.35652256
1158,es,freshly,adverb,f______,recién,Compré un ramo de gladiolos recién cortados.,-0.782209882
1159,es,recharge,verb,r_______,recargar,Tengo que recargar mi teléfono antes de salir.,1.865918047
1160,es,later,adverb,l____,más tarde,Me ha llamado Berta para decirme que llega un poco más tarde.,2.569907528
1161,es,unit,noun,u___,parte,Desarmó la maquina teniendo cuidado de no revolver las partes,-1.076422991
1162,es,remote,adjective,r_____,lejana,Tardamos varios días en llegar a la aldea lejana.,-0.964360039
1163,es,spent,adjective,s____,gastada,Voy a llevar esta pila gastada a la tienda para su desecho.,-2.197337292
1164,es,intensity,noun,i________,potencia,La potencia de ese color rojo es tremenda.,-1.160648042
1165,es,interface,noun,i________,interconexión,La nueva interconexión del sistema operativo es muy intuitiva.,-2.392818183
1166,es,matching,adjective,m_______,correspondiente,Necesito encontrar la llave correspondiente a esta cerradura.,-1.691598988
1167,es,arrogance,noun,a________,prepotencia,No me gusta su prepotencia ya que siempre quiere tener razón.,-1.506323048
1168,es,brother,noun,b______,hermano,Tiene un hermano mayor que trabaja en Francia.,3.161123114
1169,es,chemist,noun,c______,farmacéutico,El farmacéutico vende medicinas a la clínica local.,0.372696662
1170,es,fridge,noun,f_____,frigorífico,Este plato aguanta unos días en el frigorífico.,1.120225446
1171,es,sense,noun,s____,sensación,La amabilidad de la enfermera me dio una sensación de seguridad.,1.5504825
1172,es,likewise,adverb,l_______,asimismo,"Asimismo, ir en tren es más barato que en avión.",-1.25377121
1173,es,caramel,noun,c______,caramelo,Me encantan las manzanas bañadas en caramelo de leche,1.156788608
1174,es,inherit,verb,i______,heredar,Me ha dicho mi abuela que cuando muera voy a heredar su casita del pueblo.,0.494313726
1175,es,quiz,noun,q___,prueba,Eli contestó todas las preguntas de la prueba y ganó el premio principal,0.817918795
1176,es,exposed,adjective,e______,revelado,Ese negocio turbio ya está revelado y lo sabemos todo.,-1.921183556
1177,es,fate,noun,f___,destino,Nuestro destino depende de nuestras decisiones.,0.00937821
1178,es,uneducated,adjective,u_________,inculto,Es inculto pero es inteligente y trabajador.,-2.602863429
1179,es,write,verb,w____,escribir,Tardé mucho en escribir la carta a mis padres.,3.342176831
1180,es,core,noun,c___,núcleo,El núcleo de la Tierra es su parte más caliente.,-0.048032414
1181,es,interview,verb,i________,entrevistar,Un periodista va a entrevistar a mi hijo sobre su última novela.,1.668316488
1182,es,completion,noun,c_________,finalización,Recibiremos nuestros honorarios después de la finalización del proyecto.,-2.991384039
1183,es,change,noun,c_____,cambio,Quiero hacer un cambio en el guión. No sé si te va a gustar.,4.317006041
1184,es,vandalism,noun,v________,gamberrismo,El gamberrismo ha aumentado mucho en el barrio y hacen muchos destrozos.,0.436469329
1185,es,irritating,adjective,i_________,molestos,Sus comentarios me resultan bastante molestos y me ponen de mal humor.,-1.962260249
1186,es,efficiency,noun,e_________,rendimiento,La máquina ha mejorado el rendimiento general del departamento.,-1.857789022
1187,es,casino,noun,c_____,casino,El casino estuvo abierto toda la noche y pudimos quedarnos allí hasta el amanecer,1.373152983
1188,es,sentence,verb,s_______,condenar,El juez le puede condenar a más de diez años de prisión.,0.058666491
1189,es,signal,noun,s_____,señal,El ciclista hizo una señal y giró a la derecha.,1.585985508
1190,es,below,adverb,b____,abajo,Abajo podíamos ver el mar.,0.449545008
1191,es,narrow,adjective,n_____,estrecha,La cama era un poco estrecha pero muy cómoda.,0.959471305
1192,es,ensure,verb,e_____,asegurar,Queremos asegurar nuestra plaza en el curso.,0.63631589
1193,es,transferable,adjective,t___________,transmisible,"Este billete no es transmisible, sólo vale para hoy y para usted.",-2.532940215
1194,es,paparazzi,noun,p________,fotógrafo de los famosos,El fotógrafo de los famosos le persiguió en moto hasta el hotel.,-0.02383448
1195,es,gorilla,noun,g______,gorila,King kong es una película acerca de un gorila gigante que vive en en una isla secreta,2.092681708
1196,es,sadly,adverb,s____,tristemente,"Tristemente, fallecieron mis padres en un accidente hace varios años.",2.171950765
1197,es,tuition,noun,t______,instrucción,La profesora ofrece instrucción para alumnos particulares.,-2.951029642
1198,es,thanksgiving,noun,t___________,Acción de gracias,Acción de gracias es una fiesta de agradecimiento por los bienes que recibimos.,1.084696875
1199,es,arab,adjective,a___,de Arabia,Es de Arabia pero no sé exactamente de dónde.,3.175505649
1200,es,headline,noun,h_______,titular,El periodista escribió un titular muy llamativo.,-0.26856625
1201,es,deem,verb,d___,considerar,No sé si va a considerar la situación digna de su atención.,-2.392801969
1202,es,soap,noun,s___,jabón,Me regaló un jabón y una crema corporal por mi cumpleaños.,2.105847139
1203,es,speculation,noun,s__________,conjetura,Hubo bastante conjetura sobre si la ausencia del presidente significara que iba a dimitir.,-2.550045135
1204,es,refresh,verb,r______,renovar,"Dormir una noche sin interrupciones te va a renovar, ya verás.",-3.664704434
1205,es,necessarily,adverb,n__________,inevitablemente,Es inevitablemente necesario pensar en las necesidades de los más pobres de la ciudad,-2.61910001
1206,es,chunk,noun,c____,pedazo,"Su comida consistió en queso, jamón y un pedazo de pan.",-2.505932631
1207,es,troubled,adjective,t_______,preocupado,Parecía preocupado así que le pregunté qué le pasaba.,-1.747671823
1208,es,supermodel,noun,s_________,modelo muy famosa,Es una modelo muy famosa y gana muchísimo dinero.,-0.631726617
1209,es,ordinary,adjective,o_______,normal,Era un día absolutamente normal hasta que llegó ella.,0.524267457
1210,es,heel,noun,h___,talón,Me duele mucho el talón izquierdo después de terminar la maratón.,-0.535049159
1211,es,waiter,noun,w_____,camarero,Nos trajo el camarero la comida en seguida.,2.03402815
1212,es,minus,preposition,m____,quitando,"Seis quitando dos, son cuatro.",0.987128587
1213,es,subtitle,noun,s_______,subtítulo,Menos mal que la película tenía  subtítulos en la pantalla.,2.279097359
1214,es,driven,adjective,d_____,motivado,Pablo es investigador científico y es una persona muy motivada.,-2.961968284
1215,es,seafood,noun,s______,marisco,El marisco es una de mis alimentos favoritos.,0.053327545
1216,es,balcony,noun,b______,balcón,La habitación tiene un balcon que da al patio trasero,1.835751468
1217,es,revenue,noun,r______,ingresos,El país depende de los impuestos como una fuente de ingresos públicos.,-1.787167963
1218,es,nominate,verb,n_______,designar,Le van a designar como candidato para la presidencia.,-0.170014431
1219,es,listing,noun,l______,listado,El informe incluía un listado completo de todas las líneas aéreas.,-0.588766259
1220,es,advertisement,noun,a____________,anuncio,Esta marca saca un nuevo anuncio en la televisión todos los años.,-0.261168342
1221,es,pal,noun,p__,amigo,Es mi amigo desde hace treinta años.,-0.137349092
1222,es,dishwashing,adjective,d__________,lavavajillas,Compra un líquido lavavajillas por favor.,-2.049049496
1223,es,compile,verb,c______,recopilar,Hay que recopilar una lista de todas las personas que tienen acceso al edificio.,-1.595252916
1224,es,total,verb,t____,sumar,La importaciones van a sumar un billón y medio este año.,-1.694887702
1225,es,pixel,noun,p____,píxel,La foto que me enviaste tiene muy mala resolución puedo ver los píxeles en todas partes,2.620880399
1226,es,sacrifice,noun,s________,renuncia,Los padres de Clara hicieron una renuncia personal muy grande para que pudiera estudiar fuera.,-1.198695817
1227,es,circumstance,noun,c___________,circunstancia,La circunstancia actual del país no permite un alza en el salario mínimo,-0.553836315
1228,es,soon,adverb,s___,pronto,Pronto será la hora de irse a casa.,2.504129271
1229,es,league,noun,l_____,liga,La liga europea de fútbol es una de las más importantes del mundo.,1.727748688
1230,es,exhibitionist,noun,e____________,exhibicionista,Esta chica es una persona exhibicionista y por eso siempre es el primero en salir a bailar.,-0.880537088
1231,es,alphabetical,adjective,a___________,alfabético,Los documentos están organizados en orden alfabético,0.520116114
1232,es,certainty,noun,c________,certeza,No lo puedo decir con certeza pero creo que es la persona que me atacó.,-1.199398611
1233,es,gym,noun,g__,gimnasio,Ella se levanta a las 5 de la mañana para ir al gimnasio antes de ir a trabajar,2.585460015
1234,es,follower,noun,f_______,seguidor,Es seguidor del equipo de fútbol local.,1.103232912
1235,es,function,verb,f_______,operar,"A pesar de los cortes de luz, el colegio pudo operar de forma normal.",0.152282842
1236,es,fireplace,noun,f________,chimenea,El fuego chispea en la chimenea.  ¡Feliz Navidad!,-0.036711381
1237,es,justice,noun,j______,justicia,La justicia debe ser cumplida de manera legpitima en todos los casos,3.361660304
1238,es,blessing,noun,b_______,bendición,Ha sido una bendición que no muriera nadie en el accidente.,0.275799396
1239,es,worldwide,adjective,w________,mundial,La explosión de la burbuja financiera produjo una crisis económica mundial.,0.535695785
1240,es,illegally,adverb,i________,ilícitamente,Entró el país ilícitamente y le echaron a los pocos días.,-0.451616947
1241,es,live,adjective,l___,vivo,¡Así no se puede tratar a un animal vivo por favor!,1.542268421
1242,es,buyer,noun,b____,comprador,Queremos vender la casa y estamos buscando un comprador.,3.121192578
1243,es,running,adjective,r______,corriente,No había agua corriente en la cabaña.,-0.567811169
1244,es,individualist,noun,i____________,individualista,"Como artista, es una persona individualista que hace las cosas completamente a su manera.",1.708304624
1245,es,marriage,noun,m_______,matrimonio,El matrimonio de mis padres duró casi setenta años.,1.631294632
1246,es,awake,adjective,a____,despierto,El niño está despierto ya que le he oído llorar.,2.136740929
1247,es,lift,noun,l___,ascensor,Cogimos el ascensor al piso treinta y uno.,1.305705836
1248,es,embarrassed,adjective,e__________,avergonzado,Después me sentí avergonzado de lo que había dicho.,-0.477666594
1249,es,guerrilla,noun,g________,guerilla,"Durante la revolución cubana, la guerrilla se levantó contra el gobierno.",-0.074892489
1250,es,gangster,noun,g_______,bandido,El bandido entró en el club y se lió a tiros con todo el mundo.,-0.39168586
1251,es,disapproval,noun,d__________,condena,La acción de la policía provocó reacciones tanto de aprobación como de condena.,-2.667161185
1252,es,summit,noun,s_____,cumbre,Llegamos a la cumbre sobre el mediodía.,-1.076951278
1253,es,fruit,noun,f____,fruta,La naranja es la fruta con más vitamina c que podrás encontrar en este supermercado.,4.04532477
1254,es,motel,noun,m____,hotel de carretera,Se pararon a dormir en un hotel de carretera.,3.579466092
1255,es,freshman,noun,f_______,novato,"No te metas con Pedro, es novato en la universidad.",-1.587743471
1256,es,sniff,verb,s____,sorber,Todos estábamos constipados y no hacíamos más que sorber y resoplar.,-2.960495069
1257,es,frustrate,verb,f________,anular,No me gusta nada cómo intenta anular todas mis ideas.,-3.74848227
1258,es,generously,adverb,g_________,magnánimamente,"Siempre se comporta magnánimamente con nosotros en navidades, haciendo unos regalos maravillosos.",-1.564591474
1259,es,broker,noun,b_____,corredor,El corredor me ofreció un paquete de acciones de una empresa nueva.,-0.155925456
1260,es,cheating,noun,c_______,trampas,No me gustan las trampas en absoluto. Prefiero ser una persona honrada.,-1.046752704
1261,es,thread,noun,t_____,hilo,Mi madre compró hilo blanco para coser una camisa.,-0.720364523
1262,es,circle,verb,c_____,rondar,Los lobos suelen rondar el bosque cuando tienen hambre.,-2.239897806
1263,es,moderation,noun,m_________,mesura,Nuestra estrategia va a ser actuar con mesura en todo momento.,-2.981685207
1264,es,rapidly,adverb,r______,de prisa,Las estadísticas del crimen están creciendo muy de prisa.,-0.309811756
1265,es,skin,noun,s___,piel,Tiene la piel tostada por el sol y está muy guapa.,2.59495887
1266,es,god,noun,g__,Dios,Tenemos que agradecerle a Dios todo lo que tenemos.,2.831866181
1267,es,lay,verb,l__,colocar,Hay que colocar al bebé con mucho cuidado encima de la cama.,0.065927036
1268,es,crunch,noun,c_____,crujido,Me encanta oír el crujido de la nieve bajo mis pies en invierno.,-0.966506887
1269,es,immortality,noun,i__________,perpetuidad,Algunas religiones incluyen una doctrina de perpetuidad personal.,-3.526062279
1270,es,linear,adjective,l_____,rectilínea,Los estudiantes no siempre progresan en sus estudios de forma rectilínea.,-2.708844913
1271,es,anxious,adjective,a______,inquieto,Me siento un poco inquieto por el examen de mañana.,-0.708434172
1272,es,rebuild,verb,r______,reconstruir,Después de terremoto la gente se puso a reconstruir sus casas con sus propias manos.,0.288646849
1273,es,unpopular,adjective,u________,impopular,Fue una decisión muy impopular.,1.344191059
1274,es,empathy,noun,e______,empatía,Tiene una gran empatia con los demás por lo que tiene muchos amigos.,1.028875511
1275,es,declare,verb,d______,manifestar,El presidente va a manifestar su opinión en público.,-1.57905621
1276,es,instant,noun,i______,momento,Todo puede cambiar en un momento.,0.904268155
1277,es,similarity,noun,s_________,parecido,El parecido entre ellos es sorprendente.,0.08290942
1278,es,farming,noun,f______,agricultura,Trabajar en la agricultura sostenible es apostar por el futuro.,-0.254540828
1279,es,indian,noun,i_____,Indio,Mi hermana está casada con indio nacido en Calcuta y son vegetarianos poor respeto a su religión,2.19360698
1280,es,structured,adjective,s_________,articulado,El curso está articulado de forma muy clara para que vean los alumnos exactamente cómo van a ir progresando.,-2.029156717
1281,es,versus,preposition,v_____,frente,Los resultados de los chicos frente a los de las chicas son bastante interesantes.,1.158420878
1282,es,unfamiliar,adjective,u_________,desconocido,Es una situación desconocida para mí y no sé reaccionar.,-3.55992323
1283,es,meatball,noun,m_______,albóndiga,Hay que meter una aceituna dentro de cada albóndiga.,0.445038556
1284,es,stimulation,noun,s__________,incentiva,Me gusta mucho la incentiva de tener que usar mi imaginación a diario.,-3.338864661
1285,es,stay,verb,s___,quedarse,Los niños no pueden quedarse quietos justo antes del recreo.,1.875481924
1286,es,must,verb,m___,debe,Le ha dicho el médico que debe hacer más ejercicio si quiere recuperarse pronto.,2.402320642
1287,es,activist,noun,a_______,activista,Un activista político dio una charla en la universidad.,2.404202021
1288,es,alcoholic,noun,a________,alcohólico,El es alcohólico pero asiste a un programa para dejarlas.,2.514932526
1289,es,brush,verb,b____,cepillar,Hay que cepillar bien el perro todas las semanas.,1.944274068
1290,es,passage,noun,p______,corredor,Un corredor largo y oscuro les condujo a una sala grandísima.,-1.726709756
1291,es,teammate,noun,t_______,compañero de equipo,Ese chico era mi compañero de equipo cuando jugábamos al baloncesto en el colegio.,0.502396477
1292,es,yellow,adjective,y_____,amarillo,"Me encanta el amarillo, es muy alegre.",3.250432769
1293,es,planner,noun,p______,agenda,Hay que apuntar tus citas médicas en la agenda.,-2.374228691
1294,es,hear,verb,h___,oír,Me encanta oír cantar a las aves.,3.254717532
1295,es,definitely,adverb,d_________,indudablemente,Indudablemente voy a ver ese grupo de música.  Son maravillosos.,-2.637695475
1296,es,result,noun,r_____,consecuencia,Cometió un error grave y como consecuencia perdió su trabajo.,-0.344893036
1297,es,cage,noun,c___,jaula,Siempre me da pena ver un pájaro en una jaula.,0.198580539
1298,es,soldier,noun,s______,soldado,El centinela vio al enemigo y alertó al soldado.,2.314690334
1299,es,square,adjective,s_____,cuadrado,El salón de mi casa es cuadrado.,1.75397821
1300,es,mere,adjective,m___,simple,Hace unos años el director era un simple empleado.,-0.805812589
1301,es,giant,noun,g____,gigante,David derrotó al gigante con una piedra y con la ayuda de Dios.,1.888818569
1302,es,mushroom,noun,m_______,champiñón,Es la época del champiñón así que saldremos a buscarlos por el campo mañana.,1.319172355
1303,es,threatening,adjective,t__________,amenazante,Este comportamiento amenazante no es admisible en este colegio.,-0.831077226
1304,es,kid,noun,k__,niño,Qué niño mas gracioso y cómo juega al fútbol.,3.154987856
1305,es,genesis,noun,g______,origen,Dr del Barrio nos habló del origen de las células malignas.,-1.516255592
1306,es,talking,adjective,t______,de conversación,Es un punto de conversación que sin duda saldrá esta noche.,-1.169872971
1307,es,contrast,noun,c_______,diferencia,Hay una diferencia muy notable entre su vida antes y después del accidente.,-2.332805073
1308,es,troll,noun,t____,duende,El duende de la mitología escandinava vivía en el monte y salía sólo de vez en cuando.,-1.289013706
1309,es,snow,noun,s___,nieve,Hay una manta de nieve por el monte.,3.065466284
1310,es,softly,adverb,s_____,suavemente,"Salió, cerrando la puerta suavemente detrás de sí.",-0.09944376
1311,es,threaten,verb,t_______,amenazar,No está bien amenazar a un niño de esa manera.,-0.48323673
1312,es,breaker,noun,b______,ola grande,Fueron a la playa porque habían visto una ola grande perfecta para surfear y pensaban que habría más.,-3.722427162
1313,es,engage,verb,e_____,captar,Un buen guión tiene que captar a los espectadores.,-1.926314446
1314,es,badly,adverb,b____,mal,He dormido muy mal y estoy cansadísimo.,1.734700366
1315,es,burn,noun,b___,quemadura,Tengo una quemadura muy dolorosa en el brazo.,2.283149976
1316,es,myself,misc,m_____,mi mismo,Me encanta hablar de mi mismo pero procuro no hacerlo.,1.934271756
1317,es,mostly,adverb,m_____,principalmente,Nuestra atmósfera está compuesta principalmente de nitrógeno.,-3.492406069
1318,es,vitamin,noun,v______,vitamina,Hay mucha vitamina C en las naranjas.,3.189477978
1319,es,prescribe,verb,p________,recetar,El médico me tendrá que recetar un antihistamínico para la alergia.,-0.143810153
1320,es,load,noun,l___,carga,El brazo de la grúa se rompió por el peso de la carga.,-0.155615254
1321,es,various,adjective,v______,distintos,Ella es experta en distintos temas relacionados con la danza.,0.107487465
1322,es,measurement,noun,m__________,medición,El señor de la agencia tardó dos horas en hacer la medición de la casa.,-0.021415039
1323,es,electron,noun,e_______,electrón,Es posible que un núcleo absorba un electrón.,2.602763439
1324,es,rap,noun,r__,golpecito,Oímos un golpecito en la puerta pero cuando abrimos no había nadie.,-2.258073199
1325,es,outdoors,adverb,o_______,al aire libre,Me encantan todas las actividades al aire libre.,-0.621082979
1326,es,ago,adverb,a__,hace,Fue a vivir a Estados Unidos hace muchos años.,1.977507943
1327,es,transplant,noun,t_________,transplante,El primer transplante se llevó a cabo en los años sesenta.,0.989780155
1328,es,aloud,adverb,a____,en voz alta,Hay gente que piensa en voz alta.,0.881128399
1329,es,biker,noun,b____,motociclista,Es un motociclista entusiasta y sale con la moto todos los domingos.,1.562147215
1330,es,schedule,noun,s_______,horario,El horario oficial del evento aparecerá en el sitio web.,0.648036387
1331,es,epic,adjective,e___,legendario,"Es un poema legendario de guerras, monstruos, peleas y viajes.",0.219669254
1332,es,gardener,noun,g_______,jardinero,Tengo que contratar un jardinero para podar los árboles.,1.964874404
1333,es,treat,verb,t____,tratar,Hay que tratar bien a los empleados.,1.068977083
1334,es,infect,verb,i_____,contagiar,¿Me voy a contagiar? ¿Cuáles son los síntomas?,-0.854941645
1335,es,workout,noun,w______,entrenamiento,Hago un entrenamiento de veinte minutos todas las mañanas.,-0.442932422
1336,es,equivalent,noun,e_________,equivalente,El nuevo empleado tendrá que tener un doctorado o algo equivalente para poder trabajar,1.262796498
1337,es,before,adverb,b_____,anteriormente,Ya le habíamos conocido anteriormente.,2.157787636
1338,es,fool,verb,f___,engañar,A mí no me va a engañar con sus mentiras otra vez.,-1.821290953
1339,es,recession,noun,r________,crisis económica,Dicen que estamos saliendo de la crisis económica pero no estoy tan seguro.,-0.925242461
1340,es,give,verb,g___,dar,Le voy a dar un consejo pero no creo que me haga mucho caso.,3.721013879
1341,es,lawsuit,noun,l______,demanda,El incumplimiento del contrato podría llevar a una demanda.,-2.207373085
1342,es,restrict,verb,r_______,limitar,El médico me dijo que debo limitar el consumo de sal.,-1.939808428
1343,es,burning,adjective,b______,en llamas,Se veían los edificios en llamas desde una distancia de varios kilómetros.,0.773330797
1344,es,object,verb,o_____,oponerse (no: oppose),"Si nadie dice oponerse, aplazaremos la reunión.",-2.292589712
1345,es,swim,verb,s___,nadar,Vamos al río a nadar.,2.208429434
1346,es,dynamically,adverb,d__________,dinamicamente,Ellos se movian dinámicamente por todo el parque por eso terminaron rendidos,-1.528687487
1347,es,three,number,t____,tres,Mi nieta tiene tres años.,3.953734019
1348,es,invade,verb,i_____,ocupar,Los romanos empezaron a ocupar España en el año 206 antes de Cristo.,0.346859422
1349,es,agree,verb,a____,estar de acuerdo,Tendremos todos que estar de acuerdo.,2.048080342
1350,es,part,adverb,p___,en parte,Todos somos en parte responsables de la contaminación del agua,2.586874994
1351,es,examiner,noun,e_______,evaluaddor,Las traducciones serán leídas por un evaluador que decidirá quienes van a aprobar.,-1.812487905
1352,es,snowfall,noun,s_______,nevada,Hace cinco años hubo una gran nevada y no pudimos salir.,-0.844359948
1353,es,divide,verb,d_____,separar,Hay que separar la clase en grupos de cuatro.,1.413513282
1354,es,lightness,noun,l________,ligereza,La ligereza del paquete me hizo pensar que no contenía el libro.,0.024212826
1355,es,principal,noun,p________,director,Pedro Moreno es el director del Colegio Cardenal Wiseman,0.15646778
1356,es,date,verb,d___,fechar,Hay que fechar el documento y después firmarlo si queremos que sea útil.,3.131266949
1357,es,bomb,verb,b___,bombardear,El enemigo bombardeó el puesto de mando en las horas de la noche,2.083122806
1358,es,warm,adjective,w___,cálido,Sentí el cálido sol sobre mi piel.,1.638728786
1359,es,eastern,adjective,e______,oriental,"La zona oriental de España tiene un clima bastante húmedo, sobre todo en la costa.",0.837784087
1360,es,clothing,noun,c_______,Ropa,A ella siempre se le usando ropa muy cara,-0.498267693
1361,es,none,misc,n___,ninguna,Ninguna de las llaves entró en la cerradura.,2.228499365
1362,es,narrative,noun,n________,historia (la respuesta no termina en: 'tion'),El libro describía una historia maravillosa sobre unos personajes de la revolución francesa.,-0.545261616
1363,es,twitter,noun,t______,gorjeo,El gorjeo del canario de mi abuela a veces es demasiado fuerte.,-2.034495733
1364,es,instrumentally,adverb,i_____________,instrumentalmente,Actuó instrumentalmente y de forma determinante en la resolución del problema.,0.183982376
1365,es,numerous,adjective,n_______,múltiples,Ha llegado tarde en múltiples ocasiones.,-0.062431003
1366,es,syndrome,noun,s_______,síndrome,He sufrido toda la vida con el síndrome premenstrual.,0.300949777
1367,es,wait,verb,w___,esperar,Nos hizo esperar mucho y estábamos muy enfadados.,2.927790428
1368,es,correcting,adjective,c_________,corrector,Debemos buscar nuevos mecanismos correctores para mejorar nuestros procesos,-2.417473282
1369,es,delta,noun,d____,delta,Este fin de semana mis hermanos irán a pescar al delta a dos horas de acá,1.381904044
1370,es,outline,noun,o______,esbozo,El esbozo de la presentación estará listo mañana.,-1.885500482
1371,es,stylist,noun,s______,peluquero,Para mí es el mejor peluquero del salón.,-0.897007871
1372,es,inspire,verb,i______,inspirar,El atleta queria inspirar algo a mucha gente en el campo de deporte,1.56794947
1373,es,composition,noun,c__________,estructura,Los científicos están estudiando la estructura de la sustancia.,-1.599252481
1374,es,cord,noun,c___,cuerda,Habrá que poner una cuerda corta en el cuadro para colgarlo.,0.554850681
1375,es,attain,verb,a_____,conseguir,No todos los atletas son capaces de conseguir esta forma física.,-2.992967188
1376,es,modesty,noun,m______,humildad,Aceptó el premio con su humildad característica.,-1.906826887
1377,es,crossroads,noun,c_________,encrucijada,La investigación se volvió una encrucijada que nadie podía resolver,-1.451614444
1378,es,conduct,noun,c______,comportamiento,El comportamiento de su hijo en clase es generalmente bueno.,-1.400762015
1379,es,priority,noun,p_______,preferencia,Nuestra primera preferencia en la vida de nuestros hijos es su educación.,-0.907557079
1380,es,spiritual,adjective,s________,espiritual,Ella es una persona espiritual que cree en el poder de la oración,2.091208342
1381,es,magical,adjective,m______,mágico,Antiguamente la gente creía que los diamantes tenían un poder mágico,1.720818175
1382,es,nazi,adjective,n___,Nazi,El movimiento Nazi gobernó el país durante los años 1933 a 1945.,3.03975635
1383,es,hurricane,noun,h________,ciclón,El ciclón se va acercando a la costa de Flórida.,-0.13729746
1384,es,ridiculous,adjective,r_________,risible,Eso sí que es una idea risible.,-2.303545455
1385,es,homemade,adjective,h_______,casera,¿Quieres un poco de empanada casera?,0.815010865
1386,es,table,noun,t____,mesa,"Pon la mesa por favor, que vamos a comer en seguida.",4.020913518
1387,es,unarmed,adjective,u______,desarmado,Entró en el campamento solo y desarmado.,1.157032509
1388,es,question,verb,q_______,preguntar,No dejan de preguntar por qué ha venido a vivir aquí.,2.699825772
1389,es,karma,noun,k____,karma,Según las creencias del budismo el karma es la suma de tus acciones define la próxima fase de tu existencia.,3.412576064
1390,es,forest,noun,f_____,bosque,Fueron de excursión por el bosque y todavía no han vuelto.,3.41271422
1391,es,directly,adverb,d_______,inmediatamente,"Cuando fue llamada a declarar, ella se dirigió inmediatamente al juez",0.507583358
